pl_hostname,pl_name,pl_discmethod,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_mnum
Kepler-117,Kepler-117 c,Transit,2,50.79039100,0.00001400,-0.00001400,0,0.280400,0.009200,-0.002800,0,0.032300,0.003300,-0.003300,0,89.640,0.100,-0.100,0,1.84000,0.18000,-0.18000,0,1.101,0.035,-0.035,0,1430.00,50.00,-50.00,0,6150.00,110.00,-110.00,0,1.13,0.13,-0.02,0,584.78000,57.21000,-57.21000,0,0
Kepler-1170,Kepler-1170 b,Transit,1,9.98969327,0.00004242,-0.00004242,0,,,,,,,,,,,,,,,,,0.215,0.017,-0.015,0,911.00,63.34,-63.01,0,5069.00,120.38,-96.50,0,0.80,0.04,-0.05,0,,,,,0
Kepler-1171,Kepler-1171 b,Transit,1,1.44259224,0.00000219,-0.00000219,0,,,,,,,,,,,,,,,,,0.228,0.061,-0.045,0,615.00,161.65,-122.04,0,7044.00,277.69,-199.09,0,1.58,0.18,-0.17,0,,,,,0
Kepler-1172,Kepler-1172 b,Transit,1,26.02044230,0.00018860,-0.00018860,0,,,,,,,,,,,,,,,,,0.285,0.036,-0.025,0,1292.00,161.33,-111.76,0,5558.00,144.94,-137.66,0,0.92,0.06,-0.06,0,,,,,0
Kepler-1173,Kepler-1173 b,Transit,1,0.76985360,0.00000120,-0.00000120,0,,,,,,,,,,,,,,,,,0.079,0.021,-0.006,0,402.00,30.79,-23.46,0,5252.00,92.48,-116.76,0,0.86,0.04,-0.05,0,,,,,0
Kepler-1174,Kepler-1174 b,Transit,1,6.89225223,0.00002664,-0.00002664,0,,,,,,,,,,,,,,,,,0.142,0.028,-0.014,0,829.00,160.61,-82.44,0,5936.00,117.34,-103.81,0,1.04,0.07,-0.07,0,,,,,0
Kepler-1175,Kepler-1175 b,Transit,1,37.94563000,0.00017320,-0.00017320,0,,,,,,,,,,,,,,,,,0.267,0.024,-0.021,0,1244.00,105.20,-90.11,0,5453.00,66.21,-80.38,0,0.90,0.04,-0.05,0,,,,,0
Kepler-1176,Kepler-1176 b,Transit,1,24.17385790,0.00013360,-0.00013360,0,,,,,,,,,,,,,,,,,0.219,0.056,-0.029,0,1023.00,263.28,-139.95,0,5844.00,264.61,-268.56,0,1.01,0.11,-0.08,0,,,,,0
Kepler-1177,Kepler-1177 b,Transit,1,106.24754700,0.00182200,-0.00182200,0,,,,,,,,,,,,,,,,,0.170,0.014,-0.011,0,829.00,63.80,-45.66,0,5712.00,62.98,-66.68,0,0.98,0.03,-0.04,0,,,,,0
Kepler-1178,Kepler-1178 b,Transit,1,31.80634000,0.00038570,-0.00038570,0,,,,,,,,,,,,,,,,,0.095,0.005,-0.007,0,336.00,16.88,-19.94,0,4990.00,58.43,-68.54,0,0.80,0.04,-0.04,0,,,,,0
Kepler-1179,Kepler-1179 b,Transit,1,2.68505749,0.00000410,-0.00000410,0,,,,,,,,,,,,,,,,,0.118,0.008,-0.007,0,454.00,28.58,-26.79,0,5212.00,65.46,-65.67,0,0.84,0.04,-0.05,0,,,,,0
Kepler-118,Kepler-118 b,Transit,2,7.51849600,0.00005600,-0.00005600,0,0.073000,,,0,,,,,,,,,,,,,0.175,0.084,-0.084,0,583.81,7.00,-7.00,0,5274.00,200.00,-200.00,0,,,,,,,,,0
Kepler-118,Kepler-118 c,Transit,2,20.17202000,0.00001300,-0.00001300,0,0.141000,,,0,,,,,,,,,,,,,0.685,0.306,-0.306,0,583.81,7.00,-7.00,0,5274.00,200.00,-200.00,0,,,,,,,,,0
Kepler-1180,Kepler-1180 b,Transit,1,16.86012860,0.00013690,-0.00013690,0,,,,,,,,,,,,,,,,,0.178,0.049,-0.024,0,1284.00,370.03,-179.28,0,6077.00,243.54,-226.98,0,1.09,0.16,-0.09,0,,,,,0
Kepler-1181,Kepler-1181 b,Transit,1,4.89337519,0.00002526,-0.00002526,0,,,,,,,,,,,,,,,,,0.140,0.058,-0.023,0,867.00,349.46,-141.95,0,6176.00,82.26,-87.31,0,1.17,0.17,-0.10,0,,,,,0
Kepler-1182,Kepler-1182 b,Transit,1,11.17394617,0.00006278,-0.00006278,0,,,,,,,,,,,,,,,,,0.215,0.054,-0.045,0,1258.00,321.54,-168.43,0,5924.00,202.44,-241.80,0,1.04,0.11,-0.09,0,,,,,0
Kepler-1183,Kepler-1183 b,Transit,1,28.50571890,0.00030310,-0.00030310,0,,,,,,,,,,,,,,,,,0.252,0.046,-0.027,0,1378.00,250.12,-149.30,0,5765.00,121.54,-176.40,0,1.00,0.06,-0.07,0,,,,,0
Kepler-1184,Kepler-1184 b,Transit,1,53.59910440,0.00036740,-0.00036740,0,,,,,,,,,,,,,,,,,0.239,0.054,-0.027,0,1193.00,223.61,-126.19,0,5983.00,110.01,-118.73,0,1.05,0.07,-0.07,0,,,,,0
Kepler-1185,Kepler-1185 b,Transit,1,104.35189760,0.00067050,-0.00067050,0,,,,,,,,,,,,,,,,,0.119,0.007,-0.004,0,296.00,7.66,-7.23,0,5622.00,67.70,-58.78,0,0.96,0.02,-0.02,0,,,,,0
Kepler-1186,Kepler-1186 b,Transit,1,16.07677615,0.00007199,-0.00007199,0,,,,,,,,,,,,,,,,,0.199,0.032,-0.020,0,1112.00,176.25,-82.20,0,5635.00,68.42,-72.34,0,0.95,0.04,-0.05,0,,,,,0
Kepler-1187,Kepler-1187 b,Transit,1,18.87064068,0.00006002,-0.00006002,0,,,,,,,,,,,,,,,,,0.233,0.045,-0.025,0,1029.00,198.53,-117.21,0,5975.00,182.70,-129.11,0,1.06,0.09,-0.07,0,,,,,0
Kepler-1188,Kepler-1188 b,Transit,1,17.13695430,0.00012140,-0.00012140,0,,,,,,,,,,,,,,,,,0.186,0.044,-0.020,0,1202.00,283.49,-125.26,0,5913.00,104.30,-106.82,0,1.04,0.07,-0.07,0,,,,,0
Kepler-1189,Kepler-1189 b,Transit,1,3.78858982,0.00002274,-0.00002274,0,,,,,,,,,,,,,,,,,0.158,0.046,-0.043,0,883.00,257.83,-123.03,0,6012.00,121.95,-184.74,0,1.11,0.10,-0.08,0,,,,,0
Kepler-119,Kepler-119 b,Transit,2,2.42208200,0.00000100,-0.00000100,0,0.035000,,,0,,,,,,,,,,,,,0.321,0.122,-0.122,0,716.23,12.65,-12.65,0,5595.00,200.00,-200.00,0,,,,,,,,,0
Kepler-119,Kepler-119 c,Transit,2,4.12510300,0.00002800,-0.00002800,0,0.049000,,,0,,,,,,,,,,,,,0.082,0.031,-0.031,0,716.23,12.65,-12.65,0,5595.00,200.00,-200.00,0,,,,,,,,,0
Kepler-1190,Kepler-1190 b,Transit,1,10.45843441,0.00005281,-0.00005281,0,,,,,,,,,,,,,,,,,0.119,0.004,-0.010,0,384.00,14.62,-19.49,0,4730.00,39.96,-39.65,0,0.76,0.03,-0.04,0,,,,,0
Kepler-1191,Kepler-1191 b,Transit,1,5.60014851,0.00001909,-0.00001909,0,,,,,,,,,,,,,,,,,0.135,0.012,-0.010,0,876.00,70.68,-65.65,0,5308.00,107.78,-83.33,0,0.85,0.05,-0.05,0,,,,,0
Kepler-1192,Kepler-1192 b,Transit,1,25.20347870,0.00012780,-0.00012780,0,,,,,,,,,,,,,,,,,0.211,0.021,-0.020,0,1108.00,105.34,-101.40,0,5438.00,67.15,-57.17,0,0.86,0.05,-0.07,0,,,,,0
Kepler-1193,Kepler-1193 b,Transit,1,2.83265213,0.00000903,-0.00000903,0,,,,,,,,,,,,,,,,,0.118,0.019,-0.015,0,695.00,106.86,-84.07,0,5908.00,75.02,-61.06,0,1.08,0.06,-0.04,0,,,,,0
Kepler-1194,Kepler-1194 b,Transit,1,16.22371307,0.00008867,-0.00008867,0,,,,,,,,,,,,,,,,,0.135,0.011,-0.008,0,616.00,41.34,-33.73,0,5590.00,97.14,-79.79,0,0.94,0.04,-0.04,0,,,,,0
Kepler-1195,Kepler-1195 b,Transit,1,8.49642241,0.00002872,-0.00002872,0,,,,,,,,,,,,,,,,,0.186,0.017,-0.015,0,812.00,62.81,-68.99,0,4965.00,111.27,-80.25,0,0.74,0.05,-0.06,0,,,,,0
Kepler-1196,Kepler-1196 b,Transit,1,66.18490310,0.00046610,-0.00046610,0,,,,,,,,,,,,,,,,,0.199,0.033,-0.019,0,946.00,148.16,-90.75,0,5756.00,129.38,-149.10,0,0.98,0.06,-0.06,0,,,,,0
Kepler-1197,Kepler-1197 b,Transit,1,2.03231845,0.00000375,-0.00000375,0,,,,,,,,,,,,,,,,,0.112,0.003,-0.008,0,505.00,11.48,-11.79,0,4708.00,63.31,-50.89,0,0.78,0.02,-0.03,0,,,,,0
Kepler-1198,Kepler-1198 b,Transit,1,7.68477160,0.00003250,-0.00003250,0,,,,,,,,,,,,,,,,,0.131,0.016,-0.009,0,777.00,83.72,-52.11,0,5517.00,80.26,-98.45,0,0.93,0.04,-0.05,0,,,,,0
Kepler-1199,Kepler-1199 b,Transit,1,15.04471980,0.00010840,-0.00010840,0,,,,,,,,,,,,,,,,,0.103,0.019,-0.014,0,540.00,94.71,-74.19,0,5889.00,84.29,-64.89,0,0.94,0.10,-0.06,0,,,,,0
Kepler-12,Kepler-12 b,Transit,1,4.43796290,0.00000060,-0.00000060,0,0.055300,0.001000,-0.001200,0,,,,,88.796,0.088,-0.074,0,0.43200,0.05300,-0.05100,0,1.754,0.031,-0.036,0,904.40,10.19,-10.19,0,5947.00,100.00,-100.00,0,1.17,0.05,-0.05,0,137.30256,16.84499,-16.20933,0,0
Kepler-120,Kepler-120 b,Transit,2,6.31250100,0.00000800,-0.00000800,0,0.055000,,,0,,,,,,,,,,,,,0.192,0.015,-0.015,0,393.02,3.26,-3.26,0,4096.00,150.00,-150.00,0,,,,,,,,,0
Kepler-120,Kepler-120 c,Transit,2,12.79458500,0.00004400,-0.00004400,0,0.088000,,,0,,,,,,,,,,,,,0.136,0.008,-0.008,0,393.02,3.26,-3.26,0,4096.00,150.00,-150.00,0,,,,,,,,,0
Kepler-1200,Kepler-1200 b,Transit,1,1.11854972,0.00000312,-0.00000312,0,,,,,,,,,,,,,,,,,0.095,0.005,-0.007,0,579.00,29.47,-33.77,0,4612.00,101.02,-139.97,0,0.74,0.04,-0.05,0,,,,,0
Kepler-1201,Kepler-1201 b,Transit,1,15.18725932,0.00008158,-0.00008158,0,,,,,,,,,,,,,,,,,0.204,0.081,-0.038,0,1202.00,446.55,-198.93,0,6177.00,146.30,-232.29,0,1.15,0.17,-0.11,0,,,,,0
Kepler-1202,Kepler-1202 b,Transit,1,28.68513240,0.00018990,-0.00018990,0,,,,,,,,,,,,,,,,,0.262,0.081,-0.028,0,1393.00,294.50,-144.28,0,5834.00,80.98,-131.48,0,1.03,0.06,-0.06,0,,,,,0
Kepler-1203,Kepler-1203 b,Transit,1,0.58800076,0.00000058,-0.00000058,0,,,,,,,,,,,,,,,,,0.095,0.005,-0.004,0,269.00,10.27,-10.85,0,4105.00,43.70,-35.84,0,0.64,0.02,-0.02,0,,,,,0
Kepler-1204,Kepler-1204 b,Transit,1,85.73502850,0.00063730,-0.00063730,0,,,,,,,,,,,,,,,,,0.272,0.078,-0.027,0,1282.00,354.85,-129.65,0,5825.00,88.38,-121.08,0,1.03,0.06,-0.06,0,,,,,0
Kepler-1205,Kepler-1205 b,Transit,1,1.07839035,0.00000160,-0.00000160,0,,,,,,,,,,,,,,,,,0.126,0.009,-0.008,0,766.00,50.16,-48.14,0,5226.00,84.83,-71.27,0,0.84,0.04,-0.05,0,,,,,0
Kepler-1206,Kepler-1206 b,Transit,1,1.21699766,0.00000261,-0.00000261,0,,,,,,,,,,,,,,,,,0.146,0.008,-0.007,0,807.00,33.26,-33.80,0,4877.00,55.23,-79.61,0,0.80,0.03,-0.04,0,,,,,0
Kepler-1207,Kepler-1207 b,Transit,1,13.68237119,0.00008986,-0.00008986,0,,,,,,,,,,,,,,,,,0.145,0.045,-0.016,0,946.00,197.37,-91.70,0,5909.00,88.29,-99.94,0,1.06,0.06,-0.06,0,,,,,0
Kepler-1208,Kepler-1208 b,Transit,1,11.08507637,0.00005235,-0.00005235,0,,,,,,,,,,,,,,,,,0.207,0.017,-0.012,0,877.00,52.25,-54.11,0,5001.00,110.88,-108.59,0,0.80,0.04,-0.04,0,,,,,0
Kepler-1209,Kepler-1209 b,Transit,1,25.36911600,0.00012490,-0.00012490,0,,,,,,,,,,,,,,,,,0.135,0.029,-0.016,0,558.00,114.09,-64.60,0,6210.00,71.25,-59.14,0,1.23,0.09,-0.05,0,,,,,0
Kepler-121,Kepler-121 b,Transit,2,3.17742200,0.00000300,-0.00000300,0,0.039000,,,0,,,,,,,,,,,,,0.209,0.113,-0.113,0,518.09,6.23,-6.23,0,5311.00,200.00,-200.00,0,,,,,,,,,0
Kepler-121,Kepler-121 c,Transit,2,41.00801100,0.00019100,-0.00019100,0,0.216000,,,0,,,,,,,,,,,,,0.203,0.112,-0.112,0,518.09,6.23,-6.23,0,5311.00,200.00,-200.00,0,,,,,,,,,0
Kepler-1210,Kepler-1210 b,Transit,1,8.07124073,0.00004899,-0.00004899,0,,,,,,,,,,,,,,,,,0.152,0.027,-0.012,0,1155.00,192.17,-87.45,0,5568.00,67.19,-91.62,0,0.94,0.04,-0.05,0,,,,,0
Kepler-1211,Kepler-1211 b,Transit,1,11.01816836,0.00007975,-0.00007975,0,,,,,,,,,,,,,,,,,0.227,0.037,-0.037,0,1486.00,212.57,-132.28,0,5705.00,123.21,-77.68,0,0.96,0.06,-0.07,0,,,,,0
Kepler-1212,Kepler-1212 b,Transit,1,12.94130146,0.00007910,-0.00007910,0,,,,,,,,,,,,,,,,,0.191,0.052,-0.024,0,1304.00,347.42,-168.65,0,6051.00,144.84,-180.60,0,1.10,0.11,-0.08,0,,,,,0
Kepler-1213,Kepler-1213 b,Transit,1,5.34982412,0.00002659,-0.00002659,0,,,,,,,,,,,,,,,,,0.106,0.012,-0.009,0,685.00,71.29,-53.60,0,6050.00,74.56,-81.73,0,1.14,0.04,-0.04,0,,,,,0
Kepler-1214,Kepler-1214 b,Transit,1,18.82634264,0.00008784,-0.00008784,0,,,,,,,,,,,,,,,,,0.211,0.017,-0.010,0,757.00,42.52,-33.59,0,5130.00,48.18,-47.96,0,0.85,0.03,-0.04,0,,,,,0
Kepler-1215,Kepler-1215 b,Transit,1,4.76703963,0.00002300,-0.00002300,0,,,,,,,,,,,,,,,,,0.109,0.016,-0.011,0,701.00,101.86,-57.11,0,5616.00,92.62,-130.14,0,0.95,0.04,-0.05,0,,,,,0
Kepler-1216,Kepler-1216 b,Transit,1,4.37034536,0.00001993,-0.00001993,0,,,,,,,,,,,,,,,,,0.124,0.020,-0.010,0,1124.00,168.77,-89.87,0,5743.00,73.65,-77.97,0,0.99,0.04,-0.05,0,,,,,0
Kepler-1217,Kepler-1217 b,Transit,1,2.03232507,0.00000646,-0.00000646,0,,,,,,,,,,,,,,,,,0.178,0.043,-0.017,0,1363.00,318.22,-134.60,0,5905.00,82.88,-103.67,0,1.06,0.07,-0.06,0,,,,,0
Kepler-1218,Kepler-1218 b,Transit,1,22.92212660,0.00023370,-0.00023370,0,,,,,,,,,,,,,,,,,0.128,0.013,-0.012,0,667.00,70.40,-52.71,0,5986.00,91.33,-76.59,0,1.06,0.05,-0.05,0,,,,,0
Kepler-1219,Kepler-1219 b,Transit,1,16.10467749,0.00008828,-0.00008828,0,,,,,,,,,,,,,,,,,0.189,0.050,-0.040,0,622.00,162.03,-128.74,0,5944.00,91.26,-81.66,0,1.25,0.14,-0.12,0,,,,,0
Kepler-122,Kepler-122 b,Transit,5,5.76619300,0.00001600,-0.00001600,0,0.064000,,,0,,,,,,,,,,,,,0.209,0.041,-0.041,0,1058.58,19.99,-19.99,0,6050.00,137.00,-137.00,0,,,,,,,,,0
Kepler-122,Kepler-122 c,Transit,5,12.46598800,0.00000900,-0.00000900,0,0.108000,,,0,,,,,,,,,,,,,0.524,0.103,-0.103,0,1058.58,19.99,-19.99,0,6050.00,137.00,-137.00,0,,,,,,,,,0
Kepler-122,Kepler-122 d,Transit,5,21.58747500,0.00016400,-0.00016400,0,0.155000,,,0,,,,,,,,,,,,,0.196,0.039,-0.039,0,1058.58,19.99,-19.99,0,6050.00,137.00,-137.00,0,,,,,,,,,0
Kepler-122,Kepler-122 e,Transit,5,37.99327300,0.00039000,-0.00039000,0,0.227000,,,0,,,,,,,,,,,,,0.232,0.048,-0.048,0,1058.58,19.99,-19.99,0,6050.00,137.00,-137.00,0,,,,,,,,,0
Kepler-122,Kepler-122 f,Transit Timing Variations,5,56.26800000,,,0,,,,,,,,,,,,,0.11300,0.06100,-0.05100,0,0.156,0.054,-0.014,0,1058.58,19.99,-19.99,0,6050.00,137.00,-137.00,0,,,,,36.00000,19.40000,-16.20000,0,0
Kepler-1220,Kepler-1220 b,Transit,1,7.42693741,0.00004187,-0.00004187,0,,,,,,,,,,,,,,,,,0.136,0.029,-0.017,0,958.00,217.61,-129.38,0,5842.00,246.43,-266.34,0,1.00,0.12,-0.08,0,,,,,0
Kepler-1221,Kepler-1221 b,Transit,1,12.00096042,0.00005761,-0.00005761,0,,,,,,,,,,,,,,,,,0.168,0.027,-0.014,0,909.00,55.17,-42.48,0,5194.00,45.80,-51.51,0,0.87,0.04,-0.04,0,,,,,0
Kepler-1222,Kepler-1222 b,Transit,1,1.91694425,0.00000611,-0.00000611,0,,,,,,,,,,,,,,,,,0.070,0.005,-0.005,0,455.00,28.81,-29.08,0,5239.00,71.00,-82.33,0,0.84,0.04,-0.05,0,,,,,0
Kepler-1223,Kepler-1223 b,Transit,1,16.30125900,0.00010300,-0.00010300,0,,,,,,,,,,,,,,,,,0.109,0.005,-0.007,0,455.00,19.39,-20.57,0,4870.00,49.87,-52.19,0,0.80,0.03,-0.04,0,,,,,0
Kepler-1224,Kepler-1224 b,Transit,1,13.32351601,0.00007281,-0.00007281,0,,,,,,,,,,,,,,,,,0.119,0.011,-0.007,0,578.00,45.18,-33.50,0,6155.00,64.75,-56.71,0,1.18,0.04,-0.03,0,,,,,0
Kepler-1225,Kepler-1225 b,Transit,1,7.01075434,0.00002753,-0.00002753,0,,,,,,,,,,,,,,,,,0.162,0.054,-0.021,0,1241.00,407.27,-170.85,0,6140.00,133.40,-147.70,0,1.13,0.14,-0.09,0,,,,,0
Kepler-1226,Kepler-1226 b,Transit,1,17.29234530,0.00011870,-0.00011870,0,,,,,,,,,,,,,,,,,0.129,0.023,-0.013,0,779.00,136.72,-84.36,0,5923.00,147.56,-124.19,0,1.02,0.08,-0.07,0,,,,,0
Kepler-1227,Kepler-1227 b,Transit,1,94.28875770,0.00058730,-0.00058730,0,,,,,,,,,,,,,,,,,0.204,0.046,-0.021,0,667.00,106.13,-62.96,0,5747.00,108.41,-151.11,0,0.97,0.06,-0.07,0,,,,,0
Kepler-1228,Kepler-1228 b,Transit,1,0.57736958,0.00000041,-0.00000041,0,,,,,,,,,,,,,,,,,0.137,0.010,-0.012,0,547.00,38.98,-52.80,0,5063.00,94.76,-81.19,0,0.78,0.05,-0.06,0,,,,,0
Kepler-1229,Kepler-1229 b,Transit,1,86.82898900,0.00106900,-0.00106900,0,,,,,,,,,,,,,,,,,0.125,0.010,-0.012,0,236.00,16.13,-19.81,0,3784.00,38.88,-38.61,0,0.54,0.03,-0.04,0,,,,,0
Kepler-123,Kepler-123 b,Transit,2,17.23236600,0.00005600,-0.00005600,0,0.135000,,,0,,,,,,,,,,,,,0.262,0.051,-0.051,0,1052.14,23.21,-23.21,0,6089.00,121.00,-121.00,0,,,,,,,,,0
Kepler-123,Kepler-123 c,Transit,2,26.69507400,0.00046800,-0.00046800,0,0.181000,,,0,,,,,,,,,,,,,0.132,0.027,-0.027,0,1052.14,23.21,-23.21,0,6089.00,121.00,-121.00,0,,,,,,,,,0
Kepler-1230,Kepler-1230 b,Transit,1,9.95661537,0.00004469,-0.00004469,0,,,,,,,,,,,,,,,,,0.242,0.044,-0.026,0,1433.00,259.82,-146.85,0,5961.00,134.01,-116.25,0,1.06,0.08,-0.06,0,,,,,0
Kepler-1231,Kepler-1231 b,Transit,1,10.41725184,0.00006556,-0.00006556,0,,,,,,,,,,,,,,,,,0.127,0.027,-0.011,0,948.00,191.05,-83.89,0,5778.00,80.33,-107.40,0,1.01,0.06,-0.05,0,,,,,0
Kepler-1232,Kepler-1232 b,Transit,1,26.78391830,0.00017860,-0.00017860,0,,,,,,,,,,,,,,,,,0.172,0.021,-0.014,0,740.00,94.54,-49.75,0,5471.00,75.31,-111.90,0,0.92,0.04,-0.04,0,,,,,0
Kepler-1233,Kepler-1233 b,Transit,1,45.12630420,0.00051710,-0.00051710,0,,,,,,,,,,,,,,,,,0.232,0.096,-0.035,0,1281.00,525.45,-200.04,0,6198.00,139.13,-168.47,0,1.16,0.18,-0.10,0,,,,,0
Kepler-1234,Kepler-1234 b,Transit,1,11.94014029,0.00008335,-0.00008335,0,,,,,,,,,,,,,,,,,0.251,0.014,-0.072,0,866.00,36.75,-42.26,0,4967.00,56.40,-63.05,0,0.80,0.03,-0.04,0,,,,,0
Kepler-1235,Kepler-1235 b,Transit,1,4.16055856,0.00002789,-0.00002789,0,,,,,,,,,,,,,,,,,0.070,0.011,-0.005,0,533.00,70.26,-37.27,0,5541.00,78.94,-83.29,0,0.93,0.04,-0.05,0,,,,,0
Kepler-1236,Kepler-1236 b,Transit,1,31.05716180,0.00025080,-0.00025080,0,,,,,,,,,,,,,,,,,0.191,0.016,-0.020,0,1078.00,95.44,-77.92,0,5337.00,155.96,-154.20,0,0.86,0.05,-0.05,0,,,,,0
Kepler-1237,Kepler-1237 b,Transit,1,84.57332260,0.00064800,-0.00064800,0,,,,,,,,,,,,,,,,,0.255,0.035,-0.019,0,1121.00,147.22,-74.75,0,5472.00,73.56,-109.10,0,0.94,0.04,-0.04,0,,,,,0
Kepler-1238,Kepler-1238 b,Transit,1,4.14787559,0.00003447,-0.00003447,0,,,,,,,,,,,,,,,,,0.172,0.076,-0.037,0,1533.00,659.84,-351.64,0,6386.00,341.26,-299.46,0,1.30,0.24,-0.18,0,,,,,0
Kepler-1239,Kepler-1239 b,Transit,1,5.19104016,0.00002643,-0.00002643,0,,,,,,,,,,,,,,,,,0.259,0.033,-0.028,0,2511.00,304.71,-268.79,0,6564.00,153.47,-198.42,0,1.40,0.08,-0.09,0,,,,,0
Kepler-124,Kepler-124 b,Transit,3,3.41049300,0.00002100,-0.00002100,0,0.039000,,,0,,,,,,,,,,,,,0.065,0.004,-0.004,0,425.19,3.08,-3.08,0,4984.00,100.00,-100.00,0,,,,,,,,,0
Kepler-124,Kepler-124 c,Transit,3,13.82137500,0.00003700,-0.00003700,0,0.100000,,,0,,,,,,,,,,,,,0.156,0.008,-0.008,0,425.19,3.08,-3.08,0,4984.00,100.00,-100.00,0,,,,,,,,,0
Kepler-124,Kepler-124 d,Transit,3,30.95085100,0.00036100,-0.00036100,0,0.170000,,,0,,,,,,,,,,,,,0.099,0.006,-0.006,0,425.19,3.08,-3.08,0,4984.00,100.00,-100.00,0,,,,,,,,,0
Kepler-1240,Kepler-1240 b,Transit,1,4.86638150,0.00002513,-0.00002513,0,,,,,,,,,,,,,,,,,0.103,0.018,-0.009,0,614.00,99.89,-52.76,0,5682.00,103.27,-116.70,0,0.98,0.05,-0.05,0,,,,,0
Kepler-1241,Kepler-1241 b,Transit,1,18.55257010,0.00010350,-0.00010350,0,,,,,,,,,,,,,,,,,0.235,0.019,-0.021,0,936.00,83.14,-65.36,0,5261.00,180.72,-119.79,0,0.84,0.05,-0.06,0,,,,,0
Kepler-1242,Kepler-1242 b,Transit,1,13.62798432,0.00005714,-0.00005714,0,,,,,,,,,,,,,,,,,0.202,0.012,-0.012,0,682.00,29.42,-37.12,0,4895.00,84.63,-57.56,0,0.77,0.04,-0.04,0,,,,,0
Kepler-1243,Kepler-1243 b,Transit,1,16.83207290,0.00008923,-0.00008923,0,,,,,,,,,,,,,,,,,0.156,0.025,-0.015,0,877.00,140.74,-76.00,0,5667.00,113.87,-139.83,0,0.96,0.05,-0.06,0,,,,,0
Kepler-1244,Kepler-1244 b,Transit,1,3.70428172,0.00001784,-0.00001784,0,,,,,,,,,,,,,,,,,0.120,0.056,-0.022,0,764.00,357.00,-139.21,0,6680.00,94.50,-106.27,0,1.46,0.26,-0.14,0,,,,,0
Kepler-1245,Kepler-1245 b,Transit,2,4.35409304,0.00001933,-0.00001933,0,,,,,,,,,,,,,,,,,0.128,0.011,-0.009,0,861.00,66.19,-52.28,0,5306.00,77.49,-101.98,0,0.86,0.04,-0.04,0,,,,,0
Kepler-1245,Kepler-1245 c,Transit,2,2.93658468,0.00000840,-0.00000840,0,,,,,,,,,,,,,,,,,0.128,0.012,-0.007,0,861.00,66.19,-52.28,0,5306.00,77.49,-101.98,0,0.86,0.04,-0.04,0,,,,,0
Kepler-1246,Kepler-1246 b,Transit,1,11.32271513,0.00008852,-0.00008852,0,,,,,,,,,,,,,,,,,0.121,0.018,-0.020,0,435.00,17.62,-25.53,0,4611.00,49.69,-51.31,0,0.73,0.03,-0.04,0,,,,,0
Kepler-1247,Kepler-1247 b,Transit,1,13.71220213,0.00006363,-0.00006363,0,,,,,,,,,,,,,,,,,0.208,0.019,-0.014,0,1094.00,87.58,-69.39,0,5303.00,116.55,-112.59,0,0.86,0.04,-0.05,0,,,,,0
Kepler-1248,Kepler-1248 b,Transit,1,7.46725407,0.00005302,-0.00005302,0,,,,,,,,,,,,,,,,,0.105,0.018,-0.010,0,540.00,30.38,-25.95,0,6149.00,83.25,-74.30,0,1.21,0.04,-0.04,0,,,,,0
Kepler-1249,Kepler-1249 b,Transit,1,24.33471270,0.00028860,-0.00028860,0,,,,,,,,,,,,,,,,,0.212,0.087,-0.034,0,1674.00,673.73,-277.71,0,6202.00,133.62,-201.72,0,1.19,0.17,-0.12,0,,,,,0
Kepler-125,Kepler-125 b,Transit,2,4.16438900,0.00000300,-0.00000300,0,0.041000,,,0,,,,,,,,,,,,,0.211,0.009,-0.009,0,184.34,0.99,-0.99,0,3810.00,150.00,-150.00,0,,,,,,,,,0
Kepler-125,Kepler-125 c,Transit,2,5.77446400,0.00004700,-0.00004700,0,0.051000,,,0,,,,,,,,,,,,,0.066,0.004,-0.004,0,184.34,0.99,-0.99,0,3810.00,150.00,-150.00,0,,,,,,,,,0
Kepler-1250,Kepler-1250 b,Transit,1,2.60754383,0.00000652,-0.00000652,0,,,,,,,,,,,,,,,,,0.171,0.040,-0.015,0,1371.00,312.08,-121.55,0,5717.00,71.36,-82.51,0,0.99,0.05,-0.05,0,,,,,0
Kepler-1251,Kepler-1251 b,Transit,1,45.09046430,0.00046300,-0.00046300,0,,,,,,,,,,,,,,,,,0.164,0.023,-0.012,0,863.00,113.77,-63.80,0,5545.00,85.54,-95.15,0,0.92,0.05,-0.06,0,,,,,0
Kepler-1252,Kepler-1252 b,Transit,1,15.05403290,0.00012480,-0.00012480,0,,,,,,,,,,,,,,,,,0.149,0.037,-0.021,0,828.00,204.47,-110.23,0,5949.00,144.60,-218.38,0,1.06,0.09,-0.09,0,,,,,0
